"match_id","date","time","map","competition","my_team","opponent_team","kills","deaths","mvps","kpd","accuracy_pct","hs_pct","damage","rounds_played","player","tier"
"cpl_2026-03-17_1800_Castle_809379",2026-03-17,"18:00","Castle","League diamond #5","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Beastys",5,17,0,0.29,65,60,855,21,"ⓜ | 8eeR","S"
"cpl_2026-03-17_1800_Castle_809379",2026-03-17,"18:00","Castle","League diamond #5","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Beastys",6,18,0,0.33,72,33,1073,21,"ⓜ | onebody","S"
"cpl_2026-03-17_1800_Castle_809379",2026-03-17,"18:00","Castle","League diamond #5","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Beastys",9,16,0,0.56,71,33,1935,21,"ⓜ | jazooka","S"
"cpl_2026-03-17_1800_Castle_809379",2026-03-17,"18:00","Castle","League diamond #5","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Beastys",11,17,1,0.65,75,36,1919,21,"ⓜ | HazardiaN","S"
"cpl_2026-03-17_1800_Castle_809379",2026-03-17,"18:00","Castle","League diamond #5","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Beastys",9,18,4,0.5,83,63,2113,21,"ⓜ | GreekFreakKief","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",7,17,0,0.41,56,29,1376,21,"ⓜ | 8eeR","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",6,17,0,0.35,65,17,1099,21,"ⓜ | onebody","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",10,18,1,0.56,79,80,1948,21,"ⓜ | jazooka","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",7,19,0,0.37,80,71,2183,21,"ⓜ | HazardiaN","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",11,18,4,0.61,88,55,2269,21,"ⓜ | GreekFreakKief","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",19,7,2,2.71,75,37,3810,21,"Übermensch","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",25,6,2,4.17,75,36,5240,21,"hOLT (easy)","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",8,12,0,0.67,74,25,2091,21,"kyōriN","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",17,10,9,1.7,70,59,3987,21,"StingeR","S"
"cpl_2026-03-17_1400_Castle_825091",2026-03-17,"14:00","Castle","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Armor of GOD",20,6,3,3.33,72,55,4289,21,"Mangekyō","S"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",16,16,0,1,53,44,2005,25,"ⓜ | 8eeR","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",25,11,0,2.27,63,28,4445,25,"ⓜ | onebody","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",25,14,5,1.79,61,40,4871,25,"ⓜ | jazooka","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",19,11,1,1.73,64,53,4986,25,"ⓜ | HazardiaN","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",15,16,10,0.94,64,60,3711,25,"ⓜ | GreekFreakKief","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",6,24,0,0.25,55,17,1024,25,"1CL","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",17,19,0,0.89,89,12,2584,25,"Liam Hendriks","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",18,17,4,1.06,50,17,3623,25,"Elena Georgiou","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",10,21,2,0.48,73,30,3106,25,"Jian He","C"
"cpl_2026-03-17_1200_Train_824820",2026-03-17,"12:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","V99",17,19,3,0.89,55,12,3631,25,"savic","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",10,22,4,0.45,74,60,1847,23,"Sebastian","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",8,22,1,0.36,66,50,2582,23,"wallhack","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",8,19,0,0.42,57,13,1030,23,"ChingChong","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",7,20,0,0.35,57,29,2274,23,"KRYSTAL","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",12,18,2,0.67,69,42,2886,23,"×. Pony","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",11,10,0,1.1,56,36,2648,23,"ⓜ | 8eeR","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",24,8,0,3,69,54,4884,23,"ⓜ | onebody","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",29,9,16,3.22,69,55,6075,23,"ⓜ | jazooka","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",21,9,0,2.33,69,29,4278,23,"ⓜ | HazardiaN","C"
"cpl_2026-03-17_1000_Train_824817",2026-03-17,"10:00","Train","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","GBall",16,9,0,1.78,67,50,2505,23,"ⓜ | GreekFreakKief","C"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",7,20,0,0.35,53,60,1004,25,"ⓜ | 8eeR","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",17,18,4,0.94,73,47,3164,25,"ⓜ | onebody","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",15,19,0,0.79,80,33,2429,25,"ⓜ | jazooka","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",9,19,0,0.47,68,33,1678,25,"ⓜ | HazardiaN","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",10,18,5,0.56,77,33,2098,25,"ⓜ | GreekFreakKief","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",21,15,12,1.4,66,19,3869,25,"Ricardo Perez","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",21,10,1,2.1,75,29,3901,25,"Murod Karimov","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",19,9,3,2.11,58,37,4510,25,"Thiago Fernandez","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",13,13,0,1,73,46,3557,25,"Max von Dijk","A"
"cpl_2026-03-17_1000_Train_825351",2026-03-17,"10:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cryptocats",20,11,0,1.82,67,30,3305,25,"Santiago Martinez","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",12,21,1,0.57,58,42,2827,29,"Fl1p","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",13,23,0,0.57,68,46,3011,29,"Julian","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",20,21,2,0.95,81,65,4119,29,"Fishb0t^","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",24,17,10,1.41,69,71,6079,29,"oxbow-","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",11,20,0,0.55,73,64,2436,29,"electronic","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",7,20,0,0.35,58,57,1448,29,"ⓜ | 8eeR","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",20,14,0,1.43,59,40,3868,29,"ⓜ | onebody","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",23,15,7,1.53,71,35,4625,29,"ⓜ | jazooka","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",25,14,1,1.79,58,40,4132,29,"ⓜ | HazardiaN","A"
"cpl_2026-03-17_0830_Train_825350",2026-03-17,"08:30","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber Paradise",27,17,8,1.59,75,41,3902,29,"ⓜ | GreekFreakKief","A"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",6,19,0,0.32,57,50,1316,28,"ⓜ | 8eeR","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",21,17,2,1.24,74,50,4296,28,"ⓜ | onebody","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",26,18,7,1.44,63,38,4594,28,"ⓜ | jazooka","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",24,18,3,1.33,73,50,4913,28,"ⓜ | HazardiaN","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",8,18,0,0.44,66,63,2400,28,"ⓜ | GreekFreakKief","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",13,20,2,0.65,72,38,2832,28,"Donkk","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",17,17,2,1,75,29,4027,28,"Armin CL","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",15,14,0,1.07,67,13,2050,28,"Whi","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",22,16,5,1.38,68,27,3784,28,"Svenn","S"
"cpl_2026-03-17_0800_Castle_824816",2026-03-17,"08:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","158,14px ROCKET!",23,18,7,1.28,78,26,3792,28,"De Luca","S"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",17,10,12,1.7,78,24,3396,21,"nord","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",23,12,3,1.92,71,26,3135,21,"Des_Rodriguez","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",16,9,0,1.78,68,31,3407,21,"Des_Kumar","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",14,8,1,1.75,74,29,2176,21,"Lucas Mendes","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",11,7,0,1.57,71,64,3815,21,"Des_Holm","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",5,16,0,0.31,61,40,1258,21,"ⓜ | 8eeR","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",6,16,0,0.38,70,17,1068,21,"ⓜ | onebody","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",13,16,2,0.81,74,31,2538,21,"ⓜ | jazooka","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",6,17,1,0.35,70,17,2826,21,"ⓜ | HazardiaN","A"
"cpl_2026-03-17_0700_Train_825348",2026-03-17,"07:00","Train","Cyberathletes Open Qualifier S10.17","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Destroyers",16,16,2,1,66,38,2893,21,"ⓜ | GreekFreakKief","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",13,22,0,0.59,80,31,3317,26,"Christ0","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",15,17,0,0.88,77,20,3118,26,"conti","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",17,22,1,0.77,80,65,4166,26,"jun0","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",14,17,0,0.82,82,36,2638,26,"p0ld","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",18,17,9,1.06,83,44,3126,26,"rasmussen","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",14,17,0,0.82,67,50,2794,26,"ⓜ | 8eeR","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",22,14,0,1.57,78,45,4045,26,"ⓜ | onebody","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",23,14,16,1.64,79,57,4862,26,"ⓜ | jazooka","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",21,12,0,1.75,70,29,4340,26,"ⓜ | HazardiaN","A"
"cpl_2026-03-18_1600_Castle_824841",2026-03-18,"16:00","Castle","CPL Open Tournament S10.14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","#cohiba",14,19,0,0.74,74,29,2865,26,"ⓜ | GreekFreakKief","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",5,20,0,0.25,77,20,1016,25,"cASTILLO","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",12,21,0,0.57,56,42,2063,25,"kirsch","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",19,16,5,1.19,57,32,3347,25,"pizduk_2","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",16,18,1,0.89,63,25,3386,25,"Rustam","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",14,19,3,0.74,63,64,2950,25,"mADS","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",12,14,0,0.86,72,58,2566,25,"ⓜ | 8eeR","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",23,12,8,1.92,71,48,4740,25,"ⓜ | onebody","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",22,12,2,1.83,74,41,4039,25,"ⓜ | jazooka","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",20,12,6,1.67,79,55,4279,25,"ⓜ | HazardiaN","A"
"cpl_2026-03-18_1400_Train_825716",2026-03-18,"14:00","Train","CPL World Ladder Season 10","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sNATCH",17,16,0,1.06,73,59,3419,25,"ⓜ | GreekFreakKief","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",6,20,3,0.3,70,50,1206,22,"Oscar Fernandez","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",8,18,1,0.44,84,38,1966,22,"OrdnungMussSein","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",10,18,2,0.56,71,20,1898,22,"Il duce","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",5,18,0,0.28,59,40,1713,22,"EBay","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",4,19,0,0.21,65,75,1262,22,"Sushi","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",16,6,0,2.67,66,25,3063,22,"ⓜ | 8eeR","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",21,7,2,3,74,33,4471,22,"ⓜ | onebody","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",16,7,0,2.29,74,38,3634,22,"ⓜ | jazooka","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",31,7,14,4.43,67,32,5826,22,"ⓜ | HazardiaN","A"
"cpl_2026-03-18_1000_Castle_825646",2026-03-18,"10:00","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","WEEDSMYCHEAT",9,6,0,1.5,73,56,1762,22,"ⓜ | GreekFreakKief","A"
"cpl_2026-03-18_0830_Castle_825644",2026-03-18,"08:30","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","PLAGANER",10,17,0,0.59,69,20,1524,20,"ⓜ | 8eeR","A"
"cpl_2026-03-18_0830_Castle_825644",2026-03-18,"08:30","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","PLAGANER",11,16,3,0.69,63,64,2338,20,"ⓜ | onebody","A"
"cpl_2026-03-18_0830_Castle_825644",2026-03-18,"08:30","Castle","Cyberathletes Open Qualifier S10.19","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","PLAGANER",8,18,1,0.44,76,38,2224,20,"ⓜ | jazooka","A"
